Time(ns),Utilization(%)
4587596,47.73
4592110,47.77
4596770,47.86
4601311,47.90
4602384,47.73
4603177,47.56
4607706,47.61
4612384,47.65
4616808,47.68
4621284,47.76
4627255,47.81
4628183,47.64
4628872,47.47
4633223,47.56
4637807,47.65
4638622,47.48
4643160,47.57
4644124,47.40
4648635,47.49
4649595,47.32
4654223,47.41
4658768,47.50
4659530,47.33
4664173,47.35
4665133,47.31
4669511,47.33
4673900,47.34
4678811,47.35
4685177,47.44
4686042,47.39
4690703,47.48
4695438,47.52
4696177,47.44
4700851,47.49
4701776,47.32
4707717,47.36
4712274,47.39
4713246,47.22
4717787,47.24
4722392,47.28
4723118,47.12
4723865,47.08
4728542,47.10
4729416,47.06
4733855,47.15
4738506,47.17
4743348,47.21
4744096,47.13
4748630,47.15
4753285,47.24
4754071,47.23
4754946,47.06
4759511,47.08
4760283,46.92
4764802,46.93
4769559,46.95
4770426,46.93
4771070,46.85
4771823,46.81
4776333,46.90
4777197,46.81
4782497,46.86
4788763,46.94
4793655,47.03
4798336,47.12
4802894,47.20
4807663,47.29
4812319,47.38
4816873,47.46
4817679,47.38
4822194,47.47
4826681,47.55
4831098,47.63
4835727,47.72
4840255,47.76
4844987,47.80
4849772,47.81
4854540,47.82
4855397,47.74
4862327,47.76
4863143,47.75
4867880,47.84
4868813,47.76
4869502,47.60
4874317,47.68
4878934,47.76
4883853,47.85
4884724,47.69
4889185,47.69
4893944,47.77
4898741,47.86
4903475,47.94
4908111,47.98
4912946,48.06
4917678,48.07
4923291,48.16
4928113,48.24
4932807,48.32
4933625,48.30
4934407,48.29
4940251,48.37
4945026,48.41
4949951,48.49
4950888,48.48
4951803,48.44
4956464,48.52
4961024,48.56
4965812,48.61
4970556,48.65
4975362,48.69
4979965,48.77
4980801,48.61
4985856,48.69
4990431,48.77
4995077,48.79
4999807,48.87
5004435,48.91
5009487,48.99
5010446,48.95
5016733,49.03
5021402,49.11
5025975,49.19
5031053,49.26
5035738,49.34
5040741,49.36
5045468,49.37
5050387,49.45
5051106,49.37
5055700,49.45
5056984,49.30
5061667,49.37
5066348,49.45
5071012,49.53
5075731,49.57
5076612,49.49
5081162,49.53
5086041,49.61
5092306,49.68
5097051,49.76
5101981,49.84
5106879,49.87
5111705,49.91
5116525,49.93
5121186,50.01
5125877,50.08
5130676,50.16
5131582,50.01
5136382,50.02
5140799,50.03
5145328,50.10
5146325,50.03
5151187,50.04
5152182,49.89
5160664,49.96
5165529,49.98
5171696,50.06
5176364,50.08
5177117,49.93
5181687,49.96
5182949,49.81
5183874,49.74
5184765,49.70
5189781,49.74
5194827,49.78
5199509,49.81
5204366,49.85
5209036,49.85
5209934,49.78
5210811,49.74
5215449,49.82
5220271,49.89
5221378,49.74
5222193,49.70
5223030,49.69
5227732,49.72
5232348,49.80
5233155,49.65
5234043,49.50
5238414,49.51
5239360,49.36
5240085,49.21
5240970,49.19
5245596,49.23
5252914,49.30
5259427,49.32
5264343,49.32
5265088,49.25
5269590,49.29
5270489,49.14
5271287,49.10
5272270,48.95
5273001,48.80
5277457,48.84
5281898,48.92
5282786,48.88
5283719,48.88
5288265,48.96
5293116,48.99
5294146,48.85
5298678,48.85
5299598,48.70
5304257,48.74
5309089,48.78
5310058,48.70
5314643,48.74
5319295,48.82
5323796,48.82
5324629,48.74
5329326,48.82
5333960,48.89
5340089,48.90
5346131,48.98
5346885,48.96
5351582,49.03
5352797,48.89
5353750,48.85
5358544,48.93
5364886,48.93
5365805,48.91
5366670,48.77
5371216,48.84
5375972,48.86
5380678,48.93
5381654,48.90
5382535,48.75
5387123,48.83
5391791,48.90
5392923,48.86
5397705,48.94
5402387,48.97
5407166,49.05
5412045,49.12
5416739,49.19
5422768,49.27
5423687,49.12
5424463,48.98
5425242,48.98
5429920,49.00
5434528,49.01
5439314,49.08
5443850,49.15
5448718,49.16
5454393,49.24
5459155,49.31
5463738,49.38
5468503,49.42
5473195,49.43
5477740,49.51
5482282,49.58
5486746,49.59
5491497,49.62
5497970,49.66
5498706,49.52
5503497,49.59
5504457,49.57
5508940,49.64
5509887,49.61
5510586,49.46
5515104,49.54
5519685,49.57
5524313,49.64
5529195,49.64
5535012,49.72
5540515,49.75
5544835,49.75
5548932,49.75
5553566,49.83
5558290,49.86
5563179,49.90
5564013,49.76
5568552,49.83
5574437,49.90
5585698,49.93
5590424,50.00
5591291,49.93
5592256,49.90
5593014,49.76
5598182,49.83
5603014,49.84
5607401,49.85
5608420,49.78
5613248,49.82
5618015,49.89
5622810,49.91
5623735,49.89
5628440,49.96
5629272,49.95
5633817,50.02
5638459,50.03
5644806,50.10
5649551,50.16
5654354,50.23
5655085,50.23
5656061,50.09
5662448,50.16
5663237,50.02
5667838,50.09
5668683,49.95
5673245,49.97
5677918,50.04
5682562,50.11
5687322,50.18
5692153,50.24
5693473,50.11
5698296,50.18
5699491,50.04
5704008,50.11
5704859,50.04
5709337,50.04
5714136,50.11
5718752,50.13
5723502,50.19
5728162,50.26
5732732,50.33
5738256,50.34
5739213,50.27
5743896,50.30
5748472,50.37
5753174,50.38
5754304,50.24
5761215,50.26
5765791,50.29
5770563,50.33
5775241,50.39
5776094,50.26
5777074,50.19
5781876,50.19
5783006,50.06
5787642,50.12
5792242,50.16
5793023,50.09
5797765,50.12
5798611,49.99
5799632,49.86
5800331,49.79
5801075,49.76
5805581,49.82
5806523,49.69
5810947,49.72
5815381,49.79
5821210,49.86
5821953,49.85
5826663,49.92
5831206,49.95
5835955,49.95
5840559,50.02
5845377,50.09
5850058,50.15
5854278,50.15
5858764,50.19
5863499,50.25
5868031,50.29
5869146,50.22
5873743,50.25
5878326,50.32
5879315,50.31
5880264,50.18
5881055,50.11
5885588,50.18
5890124,50.24
5895936,50.31
5900891,50.37
5901759,50.36
5905877,50.36
5910330,50.39
5928083,50.42
5928952,50.29
5933531,50.36
5938132,50.42
5938971,50.29
5943413,50.36
5944356,50.23
5949028,50.29
5953733,50.36
5954720,50.29
5955635,50.23
5960254,50.24
5961153,50.21
5965779,50.23
5970307,50.29
5971012,50.26
5971739,50.13
5976319,50.19
5977047,50.18
5981587,50.24
5982409,50.11
5988256,50.18
5989287,50.05
5993787,50.11
5998619,50.13
5999641,50.00
6004727,50.03
6009784,50.09
6014575,50.10
6020804,50.12
6021853,49.99
6022584,49.93
6027285,49.96
6031977,50.02
6036327,50.03
6037262,49.90
6041337,49.90
6045936,49.96
6046857,49.83
6051437,49.87
6056309,49.93
6061068,50.00
6062130,49.87
6068139,49.88
6074293,49.94
6079181,50.00
6080187,49.94
6084676,49.94
6089299,49.97
6093954,50.04
6098585,50.10
6103459,50.16
6104511,50.04
6105474,50.00
6110050,50.07
6114706,50.08
6119531,50.15
6124334,50.16
6125341,50.04
6126362,49.91
6127240,49.85
6131857,49.91
6136524,49.94
6141222,49.96
6141997,49.83
6148130,49.86
6152565,49.89
6157256,49.91
6158440,49.85
6163415,49.85
6164324,49.83
6165123,49.70
6170005,49.74
6170864,49.61
6171759,49.58
6176321,49.64
6181006,49.66
6185816,49.72
6186576,49.59
6191173,49.66
6195876,49.72
6200678,49.73
6205584,49.79
6206370,49.67
6211091,49.68
6215962,49.75
6220605,49.76
6221381,49.64
6222162,49.51
6228226,49.52
6234110,49.58
6238975,49.65
6239788,49.52
6244486,49.58
6255039,49.65
6255953,49.52
6260839,49.55
6265549,49.57
6270164,49.58
6271007,49.46
6271799,49.45
6276706,49.51
