Time(ns),Utilization(%)
10277378,94.98
10284077,95.13
10289421,95.14
10290255,94.88
10291122,94.69
10311504,94.71
10326484,94.86
10327376,94.82
10347467,94.83
10363549,95.01
10364490,94.96
10365330,94.81
10380222,94.96
10381115,94.85
10382123,94.81
10402786,94.82
10410187,94.89
10431614,94.90
10432594,94.80
10433385,94.51
10448260,94.76
10452315,94.79
10453159,94.76
10475155,94.77
10498690,94.79
10521398,94.80
10533493,94.92
10542850,95.03
10563219,95.04
10564063,94.91
10564840,94.84
10575082,94.97
10596376,94.98
10618420,94.99
10619298,94.98
10643069,94.99
10643950,94.93
10666154,94.94
10678391,95.06
10683380,95.11
10684356,95.11
10685148,94.93
10706281,94.94
10707251,94.86
10708097,94.78
10717863,94.92
10718704,94.76
10724242,94.82
10735626,94.92
10740800,94.96
10761367,94.97
10765286,95.00
10788588,95.01
10801807,95.11
10815893,95.22
10836703,95.23
10837634,95.05
10851716,95.17
10872435,95.18
10895336,95.19
10919649,95.20
10928234,95.24
10929096,94.97
10945385,95.21
10946260,95.03
10968985,95.04
10977614,95.16
10999399,95.16
11002862,95.17
11003706,94.95
11018865,95.03
11024245,95.06
11040454,95.19
11062299,95.20
11085422,95.21
11094548,95.27
11095319,95.01
11114351,95.10
11115286,94.87
11131219,95.06
11156766,95.07
11160018,95.07
11163756,95.08
11187253,95.09
11204671,95.25
11227252,95.26
11228285,95.12
11251198,95.13
11252240,94.97
11252978,94.75
11276196,94.77
11277053,94.65
11282758,94.68
11306378,94.69
11327357,94.90
11331646,94.91
11344609,95.02
11366392,95.04
11367277,94.87
11375001,94.95
11398181,94.96
11406584,95.01
11429520,95.02
11439990,95.13
11440818,95.09
11449835,95.16
11465762,95.27
11466566,95.09
11488157,95.10
11497817,95.17
11513671,95.31
11535570,95.32
11553617,95.41
11576262,95.41
11599903,95.42
11623620,95.42
11650347,95.43
11674832,95.43
11687914,95.50
11688872,95.32
11699844,95.43
11721346,95.44
11722359,95.29
11728708,95.39
11753864,95.40
11778681,95.41
11802787,95.41
11803793,95.27
11804577,95.20
11805297,95.05
11830085,95.06
11836456,95.10
11860396,95.11
11861442,95.03
11884931,95.04
11890602,95.14
11913708,95.15
11914687,95.04
11915442,94.94
11921800,95.00
11922851,94.96
11946157,94.97
11970111,94.98
11971061,94.79
11971890,94.75
11997123,94.76
12016833,94.93
12017708,94.83
12041428,94.84
12065916,94.85
12089734,94.86
12090583,94.75
12091324,94.74
12092055,94.55
12115870,94.57
12126443,94.75
12131253,94.81
12132131,94.59
12132877,94.54
12139376,94.62
12140332,94.57
12154075,94.80
12179451,94.81
12180335,94.68
12181144,94.45
12192146,94.56
12195477,94.56
12218605,94.58
12223820,94.64
12247940,94.65
12273390,94.67
12277628,94.67
12281213,94.70
12285384,94.71
12311395,94.72
12336274,94.73
12361647,94.74
12370637,94.80
12371419,94.78
12380925,94.86
12385208,94.88
12385995,94.76
12394942,94.87
12418156,94.88
12442814,94.89
12468405,94.90
12486201,95.02
12487088,94.84
12491775,94.86
12499584,94.97
12511547,95.07
12512401,94.97
12532286,94.98
12557940,94.99
12584542,95.00
12585823,94.85
12586707,94.70
12612170,94.71
12613107,94.60
12618234,94.63
12627916,94.75
12638277,94.91
12639148,94.67
12644389,94.71
12645206,94.52
12645927,94.34
12655451,94.49
12662867,94.58
12663719,94.53
12666715,94.53
12667581,94.45
12671125,94.45
12674622,94.46
12696811,94.62
12709279,94.71
12725416,94.83
12741945,94.97
12750005,95.04
12750920,95.01
12759304,95.08
12782861,95.09
12810026,95.10
12836026,95.11
12837002,94.97
12837771,94.85
12846282,94.92
